#Wavelength[nm]	AOI 45 deg
1253	82.72999
1252	82.41679
1251	82.12288
1250	81.83964
1249	81.55383
1248	81.25075
1247	80.91689
1246	80.54414
1245	80.13218
1244	79.68883
1243	79.22801
1242	78.76622
1241	78.31907
1240	77.89892
1239	77.51425
1238	77.17006
1237	76.86877
1236	76.61136
1235	76.39791
1234	76.2281
1233	76.10183
1232	76.01989
1231	75.9849
1230	76.00118
1229	76.07288
1228	76.2021
1227	76.384
1226	76.60488
1225	76.84248
1224	77.07003
1223	77.26254
1222	77.4033
1221	77.48841
1220	77.52711
1219	77.53948
1218	77.55043
1217	77.5861
1216	77.66952
1215	77.81724
1214	78.03639
1213	78.323
1212	78.66211
1211	79.03008
1210	79.39814
1209	79.73746
1208	80.02155
1207	80.23506
1206	80.37821
1205	80.46896
1204	80.54002
1203	80.6323
1202	80.78589
1201	81.03251
1200	81.38908
1199	81.85475
1198	82.41058
1197	83.02219
1196	83.64568
1195	84.23508
1194	84.75067
1193	85.16634
1192	85.47443
1191	85.68687
1190	85.83195
1189	85.94798
1188	86.07467
1187	86.24615
1186	86.48497
1185	86.79868
1184	87.17993
1183	87.60907
1182	88.05947
1181	88.50295
1180	88.91508
1179	89.27891
1178	89.58416
1177	89.82932
1176	90.01954
1175	90.16441
1174	90.27539
1173	90.36281
1172	90.4341
1171	90.49243
1170	90.53682
1169	90.55733
1168	90.55068
1167	90.50657
1166	90.41556
1165	90.27203
1164	90.07537
1163	89.82954
1162	89.54109
1161	89.21747
1160	88.86648
1159	88.49636
1158	88.11903
1157	87.74808
1156	87.39804
1155	87.08169
1154	86.80703
1153	86.57519
1152	86.38013
1151	86.21131
1150	86.05736
1149	85.91022
1148	85.76836
1147	85.6352
1146	85.51803
1145	85.42616
1144	85.37032
1143	85.36272
1142	85.41662
1141	85.54373
1140	85.74969
1139	86.02856
1138	86.35835
1137	86.7028
1136	87.01893
1135	87.26981
1134	87.43593
1133	87.52007
1132	87.54391
1131	87.54004
1130	87.54307
1129	87.58122
1128	87.67137
1127	87.81411
1126	87.99478
1125	88.1892
1124	88.37212
1123	88.52578
1122	88.64483
1121	88.73932
1120	88.83435
1119	88.9654
1118	89.16708
1117	89.45898
1116	89.83676
1115	90.27422
1114	90.73331
1113	91.17738
1112	91.58084
1111	91.93318
1110	92.23858
1109	92.51209
1108	92.77427
1107	93.0465
1106	93.34446
1105	93.66918
1104	93.99984
1103	94.29681
1102	94.51707
1101	94.63227
1100	94.63713
1099	94.54676
1098	94.3905
1097	94.20379
1096	94.02104
1095	93.86936
1094	93.76497
1093	93.71054
1092	93.69513
1091	93.6966
1090	93.68689
1089	93.63944
1088	93.53693
1087	93.37481
1086	93.1598
1085	92.90408
1084	92.62084
1083	92.32553
1082	92.03945
1081	91.79114
1080	91.60885
1079	91.50917
1078	91.48972
1077	91.52955
1076	91.59727
1075	91.66011
1074	91.68832
1073	91.6562
1072	91.54583
1071	91.35793
1070	91.12066
1069	90.88605
1068	90.71463
1067	90.65246
1066	90.71658
1065	90.89092
1064	91.1329
1063	91.38575
1062	91.59341
1061	91.71487
1060	91.73563
1059	91.67181
1058	91.56519
1057	91.46951
1056	91.43407
1055	91.4883
1054	91.63397
1053	91.8494
1052	92.10326
1051	92.37078
1050	92.64316
1049	92.92757
1048	93.23734
1047	93.58052
1046	93.94953
1045	94.31791
1044	94.64357
1043	94.88083
1042	95.00068
1041	95.01079
1040	94.96092
1039	94.92663
1038	94.97991
1037	95.16094
1036	95.46219
1035	95.82863
1034	96.17351
1033	96.40391
1032	96.45109
1031	96.29791
1030	95.99227
1029	95.63596
1028	95.35074
1027	95.2303
1026	95.30096
1025	95.51047
1024	95.75214
1023	95.91329
1022	95.92255
1021	95.77034
1020	95.49816
1019	95.1742
1018	94.87219
1017	94.65051
1016	94.53115
1015	94.48475
1014	94.43896
1013	94.3159
1012	94.07736
1011	93.74371
1010	93.37733
1009	93.0456
1008	92.77921
1007	92.55289
1006	92.30665
1005	91.99323
1004	91.6139
1003	91.22075
1002	90.89049
1001	90.6862
1000	90.62726
999	90.68562
998	90.79836
997	90.87517
996	90.80593
995	90.49194
994	89.90028
993	89.09953
992	88.24017
991	87.48797
990	86.9465
989	86.61163
988	86.38177
987	86.11045
986	85.67213
985	85.00533
984	84.11648
983	83.05265
982	81.8723
981	80.63367
980	79.38998
979	78.18324
978	77.05997
977	76.07674
976	75.28707
975	74.70671
974	74.29955
973	73.98134
972	73.62021
971	73.05179
970	72.14417
969	70.87663
968	69.36671
967	67.8262
966	66.48586
965	65.5065
964	64.91532
963	64.60979
962	64.40936
961	64.10396
960	63.50673
959	62.53407
958	61.27643
957	59.97738
956	58.93928
955	58.39885
954	58.44163
953	58.98853
952	59.83705
951	60.73651
950	61.4767
949	61.95851
948	62.22441
947	62.44025
946	62.83446
945	63.58319
944	64.70424
943	66.05705
942	67.4444
941	68.72268
940	69.84528
939	70.85005
938	71.8264
937	72.87773
936	74.08176
935	75.4482
934	76.89859
933	78.3057
932	79.57002
931	80.67604
930	81.68201
929	82.67439
928	83.71899
927	84.83424
926	85.98936
925	87.12469
924	88.17155
923	89.07465
922	89.82766
921	90.47935
920	91.08599
919	91.67337
918	92.24139
917	92.78684
916	93.31599
915	93.83396
914	94.33077
913	94.79111
912	95.20963
911	95.58305
910	95.89355
909	96.11259
908	96.23565
907	96.30477
906	96.37932
905	96.501
904	96.68422
903	96.91264
902	97.13698
901	97.29446
900	97.33746
